277513347,13347,2775,SIG:W928(CO) QUEENSTOWN RD(WNR),ESH1,3.129
277513207,13207,2775,SIG:W117(CO) QUEENSTOWN RD(WNR),ESH1,4.6131
277513205,13205,2775,SIG:W113(CO) QUEENSTOWN RD(MAIN),NMC1,3.5434
277512679,12679,2775,SIG:VC569(CO) BATTERSEA-POUPARTS,UWC1,2.6293
277512478,12478,2775,SIG:VS068(CO) LONGHEDGE [HH01],MMG2,4.1557
277513197,13197,2775,SIG:W90(CO) QUEENSTOWN RD(MAIN),NCM1,3.7498
277513198,13198,2775,SIG:W92(CO) SHEEPCOTE LN(MAIN),CMN1,5.2325
277513199,13199,2775,SIG:W96(CO) QUEENSTOWN RD (WNR),HES1,4.9922
277528590,28590,2775,"",CWU1,-1
277528677,28677,2775,"",WCU1,-1
277512682,12682,2775,SIG:VC577(CO) POUPARTS JN,WCU1,3.4048
2775946,946,2775,SIG:W121(CO) SHEEPCOTE LN(MAIN),CNM1,3.4496
277513211,13211,2775,SIG:W127(CO) SHEEPCOTE LN(WNR),HES1,5.2446
277528679,28679,2775,"",WCU1,-1
277528607,28607,2775,"",CUW1,-1
277528519,28519,2775,"",WCU1,-1
277513202,13202,2775,SIG:W102(CO) SHEEPCOTE LN(MAIN),MNC1,3.7655
277513349,13349,2775,SIG:W1032(PL) CLAPHAM YARD(SDG1),MKD8,4.3934
277513348,13348,2775,SIG:W1031(PL) CLAPHAM YARD(SDG1),DMK8,5.8062
277513350,13350,2775,SIG:W1036(PL) CLAPHAM YARD(SDG3),MKD8,3.8206
277513351,13351,2775,SIG:W1038(PL) CLAPHAM YARD(SDG6),KDM8,5.6413
277513206,13206,2775,SIG:W116(CO) CLAPHAM JCN(WNR),ESH1,5.7928
277513204,13204,2775,SIG:W110(CO) CLAPHAM JCN(MAIN),CNM1,5.9797
277528521,28521,2775,"",WCU1,-1
277518430,18430,2775,"",MCN1,-1
277528655,28655,2775,"",CUW1,-1
277512684,12684,2775,SIG:VC589(CO) CLAPHAM JN,UWC1,2.949
277528615,28615,2775,"",WUC1,-1
277528688,28688,2775,"",CUW1,-1
277528620,28620,2775,"",CUW1,-1
277528685,28685,2775,"",WCU1,-1
277529651,29651,2775,"",MXM,-1
277529590,29590,2775,"",XMM,-1
277529634,29634,2775,"",MMX,-1
277529652,29652,2775,"",XMM,-1
277529628,29628,2775,"",MXM,-1
277529654,29654,2775,"",MXM,-1
277529629,29629,2775,"",XMM,-1
277528572,28572,2775,"",UWC1,-1
277528686,28686,2775,"",UWC1,-1
277528694,28694,2775,"",CUW1,-1
277528523,28523,2775,"",WUC1,-1
277528691,28691,2775,"",UCW1,-1
277529656,29656,2775,"",MMX,-1
277529631,29631,2775,"",MMX,-1
277529632,29632,2775,"",MXM,-1
277529591,29591,2775,"",XMM,-1
277528699,28699,2775,"",CWU1,-1
277528525,28525,2775,"",UWC1,-1
277513256,13256,2775,SIG:W302(CO) CLAPHAM JCN(WNR),EHS1,5.8243
277513255,13255,2775,SIG:W300(CO) CLAPHAM JCN(WNR),HSE1,5.0891
277528608,28608,2775,"",CUW1,-1
277513358,13358,2775,SIG:W304(CO) CLAPHAM JUNCTION,MGM3,5.3903
28928694,28694,289,"",CUW1,-1
28928523,28523,289,"",UCW1,-1
28928699,28699,289,"",CUW1,-1
28928525,28525,289,"",WCU1,-1
2837317,7317,283,SIG:L83(CO) BETHNAL GREEN,MUO1,2.6066
2837316,7316,283,SIG:L81(CO) BETHNAL GREEN,UOM1,2.6685
2837323,7323,283,SIG:L95(CO) BETHNAL GREEN-MILE END,UMO1,3.0067
2837309,7309,283,SIG:L61(CO) LIVERPOOL STREET,MOU1,1.4058
2837312,7312,283,SIG:L70(CO) LIVERPOOL STREET,MOU1,2.6279
340612297,12297,3406,SIG:NL1268(SL) GRAHAM ROAD CURVE JCN,HSF,5.2839
340612299,12299,3406,SIG:NL1270(SL) HACKNEY CENTRAL,EXX2,3.3418
340622736,22736,3406,"",OUM1,-1
34067317,7317,3406,SIG:L83(CO) BETHNAL GREEN,UMO1,2.3966
34067323,7323,3406,SIG:L95(CO) BETHNAL GREEN-MILE END,UMO1,2.1467
339912297,12297,3399,SIG:NL1268(SL) GRAHAM ROAD CURVE JCN,SHF,4.2339
339912299,12299,3399,SIG:NL1270(SL) HACKNEY CENTRAL,EXX2,3.1618
339922736,22736,3399,"",MOU1,-1
33997309,7309,3399,SIG:L61(CO) LIVERPOOL STREET,UMO1,0.7858
33997312,7312,3399,SIG:L70(CO) LIVERPOOL STREET,MOU1,2.2879
33997317,7317,3399,SIG:L83(CO) BETHNAL GREEN,OMU1,1.6966
33997316,7316,3399,SIG:L81(CO) BETHNAL GREEN,OUM1,1.5885
33997323,7323,3399,SIG:L95(CO) BETHNAL GREEN-MILE END,OUM1,2.1267
5012297,12297,50,SIG:NL1268(SL) GRAHAM ROAD CURVE JCN,HFS,3.0739
5012299,12299,50,SIG:NL1270(SL) HACKNEY CENTRAL,XEX2,2.6718
507342,7342,50,SIG:L140(CO) HACKNEY DOWNS,LHC,4.1632
507316,7316,50,SIG:L81(CO) BETHNAL GREEN,MUO1,2.1885
269413757,13757,2694,SIG:WM318(CO)SOUTH HAMPSTEAD STN,DFM1,2.996
269413918,13918,2694,SIG:WM1029(PL)EUSTON STN,MFD1,1.536
269413928,13928,2694,SIG:WM11(CO)QUEENS PARK STN,FDM1,1.5476
269413926,13926,2694,SIG:WM5(PL)EUSTON STN,FMD1,1.9494
269413927,13927,2694,SIG:WM7(PL)EUSTON STN,MDF1,1.7321
269413930,13930,2694,SIG:WM16(PL)EUSTON STN,FDM1,0.3592
269413924,13924,2694,SIG:WM1(CO)EUSTON STN,DMF1,2.7274
269413929,13929,2694,SIG:WM15(CO)EUSTON STN,DFM1,2.6767
269413919,13919,2694,SIG:WM1032(PL)EUSTON STN,VTT,0.872
26945376,5376,2694,SIG:WM510(CO)EUSTON STN,FMD1,1.4612
269413877,13877,2694,SIG:WM321(CO)SOUTH HAMPSTEAD STN,MFD1,4.2102
26947829,7829,2694,SIG:ME14(CO) MARYLEBONE,KND1,206.1267
262913757,13757,2629,SIG:WM318(CO)SOUTH HAMPSTEAD STN,MFD1,3.666
262913918,13918,2629,SIG:WM1029(PL)EUSTON STN,MFD1,1.256
262913928,13928,2629,SIG:WM11(CO)QUEENS PARK STN,DMF1,0.6476
262913926,13926,2629,SIG:WM5(PL)EUSTON STN,DFM1,1.1494
262913927,13927,2629,SIG:WM7(PL)EUSTON STN,MFD1,1.6521
262913930,13930,2629,SIG:WM16(PL)EUSTON STN,FDM1,1.1092
262913924,13924,2629,SIG:WM1(CO)EUSTON STN,FDM1,2.2574
262913929,13929,2629,SIG:WM15(CO)EUSTON STN,MDF1,2.1767
262913919,13919,2629,SIG:WM1032(PL)EUSTON STN,VTT,2.932
26295376,5376,2629,SIG:WM510(CO)EUSTON STN,FDM1,1.8512
262913877,13877,2629,SIG:WM321(CO)SOUTH HAMPSTEAD STN,MFD1,2.9602
26297829,7829,2629,SIG:ME14(CO) MARYLEBONE,DKN1,205.1367
384913757,13757,3849,SIG:WM318(CO)SOUTH HAMPSTEAD STN,FDM1,4.206
384913918,13918,3849,SIG:WM1029(PL)EUSTON STN,MFD1,2.126
384913928,13928,3849,SIG:WM11(CO)QUEENS PARK STN,DMF1,0.8576
384913926,13926,3849,SIG:WM5(PL)EUSTON STN,MFD1,0.9194
384913927,13927,3849,SIG:WM7(PL)EUSTON STN,FDM1,0.4121
384913930,13930,3849,SIG:WM16(PL)EUSTON STN,FDM1,2.0292
384913924,13924,3849,SIG:WM1(CO)EUSTON STN,FMD1,2.5574
384913929,13929,3849,SIG:WM15(CO)EUSTON STN,DMF1,2.4467
384913919,13919,3849,SIG:WM1032(PL)EUSTON STN,VTT,1.422
38495376,5376,3849,SIG:WM510(CO)EUSTON STN,DMF1,1.1712
384913877,13877,3849,SIG:WM321(CO)SOUTH HAMPSTEAD STN,MFD1,4.1102
38497829,7829,3849,SIG:ME14(CO) MARYLEBONE,NKD1,205.1467
384813757,13757,3848,SIG:WM318(CO)SOUTH HAMPSTEAD STN,FDM1,3.496
384813918,13918,3848,SIG:WM1029(PL)EUSTON STN,MDF1,1.566
384813928,13928,3848,SIG:WM11(CO)QUEENS PARK STN,MDF1,2.1976
384813926,13926,3848,SIG:WM5(PL)EUSTON STN,MFD1,1.4894
384813927,13927,3848,SIG:WM7(PL)EUSTON STN,FDM1,1.7421
384813930,13930,3848,SIG:WM16(PL)EUSTON STN,FDM1,0.4592
384813924,13924,3848,SIG:WM1(CO)EUSTON STN,FDM1,1.5374
384813929,13929,3848,SIG:WM15(CO)EUSTON STN,DMF1,1.8067
384813919,13919,3848,SIG:WM1032(PL)EUSTON STN,TVT,1.682
38485376,5376,3848,SIG:WM510(CO)EUSTON STN,DMF1,2.3812
410317367,17367,4103,"",EYU,-1
384813877,13877,3848,SIG:WM321(CO)SOUTH HAMPSTEAD STN,MDF1,2.6202
38487829,7829,3848,SIG:ME14(CO) MARYLEBONE,DNK1,206.3667
109513757,13757,1095,SIG:WM318(CO)SOUTH HAMPSTEAD STN,FDM1,3.926
109513721,13721,1095,SIG:WS23(CO)WILLESDEN JCN,XDK,6.1128
109513889,13889,1095,SIG:WM738(CO)WEST LONDON JCN,XMM,6.17
109512276,12276,1095,SIG:NL1040(PL) WILLESDEN JCN HL STN,LPC3,6.3566
109513915,13915,1095,SIG:WM918(CO) WEST LONDON JN,HMM,2.6413
109513871,13871,1095,SIG:WM126(CO)WILLESDEN JCN,FDM1,6.7993
109513879,13879,1095,SIG:WM330(CO)WILLESDEN JCN,DFM1,7.8304
109513717,13717,1095,SIG:WS16(CO)WILLESDEN JCN,KXD,7.6187
109513720,13720,1095,SIG:WS22(CO)WILLESDEN JCN,DXK,5.7412
109513903,13903,1095,SIG:WM814(CO) WEST LONDON JN,MMH,1.8799
109513884,13884,1095,SIG:WM626(CO)WILLESDEN JCN,BXX,7.5733
109527358,27358,1095,"",KDX,-1
109527359,27359,1095,"",XDK,-1
109513722,13722,1095,SIG:WS25(CO)WILLESDEN JCN,XKD,6.6602
109513873,13873,1095,SIG:WM129(CO)WILLESDEN JCN,DMF1,5.7702
109513905,13905,1095,SIG:WM817(CO)WILLESDEN JCN,HMM,3.1349
109513908,13908,1095,SIG:WM820(CO)WILLESDEN JCN,MMH,2.1271
109513361,13361,1095,SIG:WM130(CO)HARLESDEN JCN,MDF1,8.7432
109513890,13890,1095,SIG:WM756(CO)HARLESDEN JCN,XMD,3.1876
109513891,13891,1095,SIG:WM758(CO)HARLESDEN JCN,XTU,6.7324
109513907,13907,1095,SIG:WM819(CO)WILLESDEN JCN,MHM,1.4734
109513895,13895,1095,SIG:WM781(CO)HARLESDEN JCN,XTU,8.4413
109513894,13894,1095,SIG:WM779(CO)HARLESDEN JCN,MVI,3.6524
109513916,13916,1095,SIG:WM925(CO)HARLESDEN JCN,MHM,3.6339
109513898,13898,1095,SIG:WM788(CO)BRENT NEW JCN,HMM,3.2205
109513730,13730,1095,SIG:WS37(CO)STONEBRIDGE PARK,DXK,7.6186
109530020,30020,1095,"",FGX1,-1
109513362,13362,1095,SIG:WM132(CO)WEMBLEY CENTRAL STN,FMD1,8.5917
109513726,13726,1095,SIG:WS32(CO)STONEBRIDGE PARK LUL,UMT,9.2788
109513731,13731,1095,SIG:WS42(CO)STONEBRIDGE PARK,DKX,8.0539
109513398,13398,1095,SIG:WM936(CO)WEMBLEY CENTRAL STN,HMM,3.0883
109513393,13393,1095,SIG:WM791(CO)WEMBLEY CENTRAL STN,FMD1,8.5615
109513399,13399,1095,SIG:WM1252(PL)WEMBLEY CENTRAL STN,FXG1,1.5409
109530015,30015,1095,"",FGX1,-1
109513733,13733,1095,SIG:WS44(CO)WEMBLEY CENTRAL STN,XKD,8.5579
109513392,13392,1095,SIG:WM493(CO)WEMBLEY CENTRAL STN,DFM1,10.4386
109527306,27306,1095,"",DMF1,-1
109513384,13384,1095,SIG:WM168(CO)WATFORD JCN,DMF1,19.7109
109513391,13391,1095,SIG:WM372(CO)WATFORD JCN PLT 10,FDM1,18.2515
109527303,27303,1095,"",FMD1,-1
109513918,13918,1095,SIG:WM1029(PL)EUSTON STN,FMD1,2.666
109513928,13928,1095,SIG:WM11(CO)QUEENS PARK STN,MDF1,0.7476
109513926,13926,1095,SIG:WM5(PL)EUSTON STN,MFD1,0.9094
109513927,13927,1095,SIG:WM7(PL)EUSTON STN,DMF1,1.4121
109513930,13930,1095,SIG:WM16(PL)EUSTON STN,MDF1,0.8492
109513924,13924,1095,SIG:WM1(CO)EUSTON STN,FDM1,2.3874
109513929,13929,1095,SIG:WM15(CO)EUSTON STN,DMF1,0.4067
109513919,13919,1095,SIG:WM1032(PL)EUSTON STN,TVT,0.982
10955376,5376,1095,SIG:WM510(CO)EUSTON STN,DMF1,2.6512
109513877,13877,1095,SIG:WM321(CO)SOUTH HAMPSTEAD STN,MFD1,2.7502
10957829,7829,1095,SIG:ME14(CO) MARYLEBONE,NDK1,206.5267
43383596,3596,4338,SIG:D300(PL) MOAT HILLS,NDF1,158.3359
43383697,3697,4338,SIG:D809(CO) MOAT HILLS LC,FDN1,158.642
433837113,37113,4338,SIG:D299(CO) DONCASTER STATION NORTH,DFN1,157.0321
433837032,37032,4338,SIG:D1492(PL) DONCASTER STATION NORTH,NDF1,157.3822
1226830,6830,122,SIG:K417(CO) HARRINGAY STATION,NFD1,5.391
1226827,6827,122,SIG:K412(CO) HARRINGAY STATION,FND1,3.3996
1226829,6829,122,SIG:K414(CO) HARRINGAY STATION (PLAT1),FND1,4.0707
1226835,6835,122,SIG:K428(CO) HARRINGAY WEST,FDN1,3.3737
1666830,6830,166,SIG:K417(CO) HARRINGAY STATION,FDN1,5.491
1666827,6827,166,SIG:K412(CO) HARRINGAY STATION,FND1,4.7396
1666829,6829,166,SIG:K414(CO) HARRINGAY STATION (PLAT1),NDF1,5.7407
1666835,6835,166,SIG:K428(CO) HARRINGAY WEST,DFN1,5.4837
334812494,12494,3348,SIG:VS112(CO) BRIXTON [HH06],DBU,4.0958
334812775,12775,3348,SIG:VS11(CO) VICTORIA STH EASTERN,WSJ,2.3266
334812774,12774,3348,SIG:VS3(CO) VICTORIA STH EASTERN,JSW,2.37
334828578,28578,3348,"",WUC1,-1
334812469,12469,3348,SIG:VS23(CO) VICTORIA STH EASTERN,JSW,1.19
334812470,12470,3348,SIG:VS30(PL) EBURY BR WOODEN DOOR,SJW,0.9522
334812459,12459,3348,SIG:VS554(PL) VICTORIA [E],WJS,2.0441
334828336,28336,3348,"",WSJ,-1
334812471,12471,3348,SIG:VS32(CO) VICTORIA-GROSVENOR BR,WSJ,2.5794
334813347,13347,3348,SIG:W928(CO) QUEENSTOWN RD(WNR),ESH1,3.499
334812476,12476,3348,SIG:VS062(CO) STEWARTS LANE [HH01],TQC1,1.8025
334812465,12465,3348,SIG:VS584(LED)(PL) STEWARTS LANE [HH03],TCG,3.4892
334812462,12462,3348,SIG:VS569(LED)(PL) MARCO POLO [HH02],CTG,1.8776
334812463,12463,3348,SIG:VS572(LED)(PL) MARCO POLO [HH02],CGT,2.5592
334812461,12461,3348,SIG:VS567(LED)(PL) MARCO POLO [HH02],TGC,1.7636
334812481,12481,3348,SIG:VS079(CO) STEWARTS LANE [HH03],GTC,3.0977
334812486,12486,3348,SIG:VS089(CO) VOLTAIRE ROAD [HH04],SJW,2.2404
334812487,12487,3348,SIG:VS094(CO) VOLTAIRE ROAD [HH05],WJS,4.3271
334712494,12494,3347,SIG:VS112(CO) BRIXTON [HH06],UBD,4.6058
334712775,12775,3347,SIG:VS11(CO) VICTORIA STH EASTERN,SWJ,2.3766
334712774,12774,3347,SIG:VS3(CO) VICTORIA STH EASTERN,SJW,2.31
334728578,28578,3347,"",UCW1,-1
334712469,12469,3347,SIG:VS23(CO) VICTORIA STH EASTERN,WSJ,2.77
334712459,12459,3347,SIG:VS554(PL) VICTORIA [E],JWS,1.8841
334728336,28336,3347,"",SWJ,-1
334712471,12471,3347,SIG:VS32(CO) VICTORIA-GROSVENOR BR,JWS,1.5994
334713347,13347,3347,SIG:W928(CO) QUEENSTOWN RD(WNR),EHS1,4.499
334712476,12476,3347,SIG:VS062(CO) STEWARTS LANE [HH01],TCQ1,3.3525
334712465,12465,3347,SIG:VS584(LED)(PL) STEWARTS LANE [HH03],CTG,3.1692
334712462,12462,3347,SIG:VS569(LED)(PL) MARCO POLO [HH02],GTC,1.9376
334712463,12463,3347,SIG:VS572(LED)(PL) MARCO POLO [HH02],CTG,3.2892
451120753,20753,4511,"",QCE3,-1
334712461,12461,3347,SIG:VS567(LED)(PL) MARCO POLO [HH02],TCG,2.1636
334713188,13188,3347,SIG:W70(CO) NINE ELMS(MAIN),CNM1,2.8289
334712481,12481,3347,SIG:VS079(CO) STEWARTS LANE [HH03],CTG,3.9077
334712486,12486,3347,SIG:VS089(CO) VOLTAIRE ROAD [HH04],SWJ,3.6804
334712487,12487,3347,SIG:VS094(CO) VOLTAIRE ROAD [HH05],SWJ,4.5671
37712257,12257,377,SIG:NL1018(SL) FINCHLEY RD & FROGNAL,PLC2,2.9895
37712249,12249,377,SIG:NL1007(SL) GOSPEL OAK,CLP2,2.3764
806775,6775,80,SIG:K300(SL) BELLE ISLE UP/DN SLOW,NDF1,0.8388
806893,6893,80,SIG:K263(CO) NORTH LONDON INCLINE,SGD1,1.4921
8023758,23758,80,"",QTD1,-1
8023760,23760,80,"",QDT1,-1
8013939,13939,80,SIG:TWH1012(PL) MIDLAND ROAD,NMD,2.8043
11311042,1042,1131,SIG:DY354(CO) STENSON JN,TTK2,131.9292
11311024,1024,1131,SIG:DY308(CO) SUNNYHILL-STENSON,EQC1,6.2053
11311019,1019,1131,SIG:DY300(PL) STENSON JN,EQC1,5.2232
11311020,1020,1131,SIG:DY302(CO) WILLINGTON DM HABD,ECQ1,7.8584
19121024,1024,1912,SIG:DY308(CO) SUNNYHILL-STENSON,EQC1,6.8153
19121019,1019,1912,SIG:DY300(PL) STENSON JN,EQC1,6.1932
19121020,1020,1912,SIG:DY302(CO) WILLINGTON DM HABD,CQE1,6.8684
19128347,8347,1912,SIG:TD4424(CO) TRENT SOUTH JCN,DTQ6,120.5827
191216861,16861,1912,SIG:4503(PL) TRENT SOUTH JCN,QTD6,119.8032
19128346,8346,1912,SIG:TD4421(CO) DERBY LINE WEST CURVE,TDQ6,121.9067
191216863,16863,1912,SIG:ST4507(CO) TRENT SOUTH JCN,DTQ6,121.8372
19128384,8384,1912,SIG:TN4516(CO) TRENT EAST JCN,UOT1,120.7939
19128348,8348,1912,SIG:TD4426(SL) S/STORES JCN - L/EATON,TDQ6,120.5588
19128349,8349,1912,SIG:TD4427(SL) S/STORES JCN - L/EATON,DTQ6,122.3794
191217029,17029,1912,SIG:TN4518(CO) TRENT EAST JCN,UOT1,120.5159
19128383,8383,1912,SIG:4513(PL) TRENT EAST,TUO1,121.6486
19128386,8386,1912,SIG:TN4519(CO) TRENT EAST,OTU1,121.8449
19128359,8359,1912,SIG:SS4444(SL) CASTLE DONNINGTON,TTK1,122.6047
191217117,17117,1912,SIG:TC4536(PL) NORTH EREWASH LC,UDD,121.808
19128399,8399,1912,SIG:TC4543(CO) TOTON SOUTH,DUD,121.7633
19128405,8405,1912,SIG:TC4562(CO) TOTON SOUTH,DUD,122.6124
19128412,8412,1912,SIG:4580(PL) TOTON SOUTH,DUD,122.4816
19128407,8407,1912,SIG:TC4566(CO) TOTON SOUTH,DDU,122.1054
191217123,17123,1912,SIG:TC4545(CO) TOTON SOUTH,UDD,123.3561
191217114,17114,1912,SIG:4557(PL) TOTON CENTRE JCN,UDD,123.0483
191217115,17115,1912,SIG:4559(PL) TOTON CENTRE JCN,DDU,121.7802
191217202,17202,1912,SIG:TC4539(PL) TOTON HIGH LEVEL,MIU,121.7831
19128400,8400,1912,SIG:TC4549(CO) TOTON CENTRE,DUD,122.691
19128417,8417,1912,SIG:TC4604(PL) TOTON NORTH JCN,DUD,124.9269
19128367,8367,1912,SIG:SS4457(CO) EAST MIDS GATEWAY,TTK1,124.354
19128419,8419,1912,SIG:TC4612(CO) STAPLEFORD & SANDIACRE,UDD,124.417
19128363,8363,1912,SIG:SS4450(CO) CASTLE DONNINGTON,TTK1,124.2058
19128421,8421,1912,SIG:TC4620(CO) STANTON GATE,DUD,125.236
191216808,16808,1912,SIG:TC4627(CO) TROWELL,DUD,125.7993
19128345,8345,1912,SIG:RT4250(SL) TROWELL BRANCH,KNU2,130.8814
19128424,8424,1912,SIG:TC4628(CO) TROWELL,UDD,125.8846
19128426,8426,1912,SIG:TC4638(CO) TROWELL,UDD,127.378
19128427,8427,1912,SIG:TC4643(CO) TROWELL,DUD,125.8647
19121027,1027,1912,SIG:DY329(CO) WESTON ON TRENT,KTT1,128.2387
191216788,16788,1912,SIG:TC4634(CO) TROWELL,DUD,126.9835
191216786,16786,1912,SIG:TC4640(CO) TROWELL,DDU,128.4435
19121035,1035,1912,SIG:DY345(CO) CHELLASTON BRANCH,KTT2,130.5949
19121037,1037,1912,SIG:DY347(CO) CHELLASTON BRANCH,TTK2,130.1287
19121039,1039,1912,SIG:DY349(CO) CHELLASTON BRANCH,TTK2,131.9805
19121042,1042,1912,SIG:DY354(CO) STENSON JN,TTK2,133.6692
19128357,8357,1912,SIG:SS4442(SL) SHEET STORES JCN,TTK1,121.9534
19128358,8358,1912,SIG:SS4443(SL) LOCK LANE LC,KTT1,121.1523
19128381,8381,1912,SIG:ST4511(CO) TRENT SOUTH,UOT1,121.4075
12301024,1024,1230,SIG:DY308(CO) SUNNYHILL-STENSON,EQC1,6.6553
12301019,1019,1230,SIG:DY300(PL) STENSON JN,QCE1,5.8232
33781024,1024,3378,SIG:DY308(CO) SUNNYHILL-STENSON,EQC1,5.5953
33781019,1019,3378,SIG:DY300(PL) STENSON JN,ECQ1,7.0532
33781020,1020,3378,SIG:DY302(CO) WILLINGTON DM HABD,CEQ1,6.3984
33788379,8379,3378,SIG:ST4505(CO) TRENT SOUTH JCN,DTQ6,119.1397
33788347,8347,3378,SIG:TD4424(CO) TRENT SOUTH JCN,QTD6,121.3827
337816861,16861,3378,SIG:4503(PL) TRENT SOUTH JCN,QDT6,120.8532
33788346,8346,3378,SIG:TD4421(CO) DERBY LINE WEST CURVE,DTQ6,121.9767
33788381,8381,3378,SIG:ST4511(CO) TRENT SOUTH,UTO1,119.7575
337816863,16863,3378,SIG:ST4507(CO) TRENT SOUTH JCN,TQD6,121.8472
33788349,8349,3378,SIG:TD4427(SL) S/STORES JCN - L/EATON,QTD6,122.1894
33788359,8359,3378,SIG:SS4444(SL) CASTLE DONNINGTON,TKT1,123.2447
33788367,8367,3378,SIG:SS4457(CO) EAST MIDS GATEWAY,TTK1,125.084
33788363,8363,3378,SIG:SS4450(CO) CASTLE DONNINGTON,TTK1,125.6458
33781027,1027,3378,SIG:DY329(CO) WESTON ON TRENT,TKT1,127.1987
33781035,1035,3378,SIG:DY345(CO) CHELLASTON BRANCH,TTK2,131.4449
33781037,1037,3378,SIG:DY347(CO) CHELLASTON BRANCH,TKT2,130.8987
33781039,1039,3378,SIG:DY349(CO) CHELLASTON BRANCH,KTT2,131.1105
33781042,1042,3378,SIG:DY354(CO) STENSON JN,KTT2,133.5392
33788357,8357,3378,SIG:SS4442(SL) SHEET STORES JCN,KTT1,122.0234
33788358,8358,3378,SIG:SS4443(SL) LOCK LANE LC,TTK1,120.5323
337816394,16394,3378,SIG:4496(PL) RATCLIFFE JCN,QDT5,120.5555
337816406,16406,3378,SIG:ST4499(CO) EAST MIDS PARKWAY STN,QTD5,120.0055
337816408,16408,3378,SIG:ST4500(CO) EAST MIDS PARKWAY STN,TQD5,118.8055
337816409,16409,3378,SIG:ST4501(CO) RATCLIFFE,QDT5,119.8555
36281024,1024,3628,SIG:DY308(CO) SUNNYHILL-STENSON,ECQ1,6.4753
36281019,1019,3628,SIG:DY300(PL) STENSON JN,EQC1,5.1832
36281020,1020,3628,SIG:DY302(CO) WILLINGTON DM HABD,CEQ1,7.9084
362816861,16861,3628,SIG:4503(PL) TRENT SOUTH JCN,TQD6,120.5932
36288346,8346,3628,SIG:TD4421(CO) DERBY LINE WEST CURVE,TDQ6,121.3267
362816863,16863,3628,SIG:ST4507(CO) TRENT SOUTH JCN,TDQ6,120.7372
36288384,8384,3628,SIG:TN4516(CO) TRENT EAST JCN,TOU1,122.0439
36288348,8348,3628,SIG:TD4426(SL) S/STORES JCN - L/EATON,DTQ6,120.9688
36288349,8349,3628,SIG:TD4427(SL) S/STORES JCN - L/EATON,QTD6,122.0994
362817029,17029,3628,SIG:TN4518(CO) TRENT EAST JCN,OTU1,122.3459
36288383,8383,3628,SIG:4513(PL) TRENT EAST,TOU1,122.6186
36288386,8386,3628,SIG:TN4519(CO) TRENT EAST,TUO1,122.1949
36288359,8359,3628,SIG:SS4444(SL) CASTLE DONNINGTON,KTT1,122.3547
362817027,17027,3628,SIG:4514(PL) TRENT EAST,UTO1,122.272
36288390,8390,3628,SIG:TN4523(CO) BARTON LANE LC,OUT1,122.8097
36288392,8392,3628,SIG:TN4525(CO) ATTENBOROUGH STN,UTO1,122.7906
36288363,8363,3628,SIG:SS4450(CO) CASTLE DONNINGTON,TTK1,124.9858
36281027,1027,3628,SIG:DY329(CO) WESTON ON TRENT,TKT1,128.1187
36281035,1035,3628,SIG:DY345(CO) CHELLASTON BRANCH,KTT2,130.0549
36281037,1037,3628,SIG:DY347(CO) CHELLASTON BRANCH,TKT2,130.1887
36281039,1039,3628,SIG:DY349(CO) CHELLASTON BRANCH,TTK2,131.5505
36281042,1042,3628,SIG:DY354(CO) STENSON JN,TTK2,133.3692
36288357,8357,3628,SIG:SS4442(SL) SHEET STORES JCN,TKT1,121.9134
36288358,8358,3628,SIG:SS4443(SL) LOCK LANE LC,TKT1,121.1623
36288381,8381,3628,SIG:ST4511(CO) TRENT SOUTH,UOT1,120.6675
12211024,1024,1221,SIG:DY308(CO) SUNNYHILL-STENSON,QCE1,6.4753
12211019,1019,1221,SIG:DY300(PL) STENSON JN,EQC1,5.5332
34047366,7366,3404,SIG:L1404(CO) CLAPTON,DKD,4.9203
34049790,9790,3404,SIG:L1005(SI) SPAD COPPER MILL JCN,ETD,7.2547
19977366,7366,1997,SIG:L1404(CO) CLAPTON,DDK,5.0403
19979790,9790,1997,SIG:L1005(SI) SPAD COPPER MILL JCN,TDE,8.6647
37516089,16089,375,SIG:WH491(PL) BRENT CURVE JCT,TDQ1,6.9669
37523570,23570,375,"",QTD1,-1
37523568,23568,375,"",QDT1,-1
37523567,23567,375,"",DQT1,-1
37523716,23716,375,"",TDQ1,-1
37523566,23566,375,"",TQD1,-1
37523731,23731,375,"",DQT1,-1
37523738,23738,375,"",TQD1,-1
37523739,23739,375,"",TQD1,-1
37523691,23691,375,"",DQT1,-1
37523725,23725,375,"",DTQ1,-1
37523724,23724,375,"",TQD1,-1
37523713,23713,375,"",DTQ1,-1
37523723,23723,375,"",DQT1,-1
37516084,16084,375,SIG:WH584(PL) CRICKLEWOOD DEP JN,DQT1,6.5095
37523688,23688,375,"",QTD1,-1
37523728,23728,375,"",QTD1,-1
37523726,23726,375,"",QDT1,-1
37523692,23692,375,"",QTD1,-1
37516090,16090,375,SIG:WH447(PL) BRENT CURVE JCT,TDQ1,7.0139
37516091,16091,375,SIG:WH472(PL) HENDON STATION,QDT1,8.2232
37516092,16092,375,SIG:WH43BR(BF) HENDON,DTQ1,7.7143
37516071,16071,375,SIG:WH32BR(BF) HENDON,TQD1,8.079
37516074,16074,375,SIG:WH243(CO) HENDON STN,DQT1,8.0396
27114226,14226,271,SIG:TL2436(CO) NORTH KENT EAST JCN,UYE,6.1181
